time,in,out,customer,line
2023-01-17 20:00:00,760.62,3520.2,A,65
2023-01-17 20:30:00,758.35,3504.82,A,65
2023-01-17 21:00:00,762.12,3521.71,A,65
2023-01-17 21:30:00,759.02,3505.7,A,65
2023-01-17 22:00:00,758.98,3518.11,A,65
2023-01-17 22:30:00,757.44,3502.71,A,65
2023-01-17 23:00:00,759.88,3519.38,A,65
2023-01-17 23:30:00,758.89,3505.54,A,65
2023-01-18 00:00:00,761.49,3521.12,A,65
2023-01-18 00:30:00,758.74,3505.17,A,65
2023-01-18 01:00:00,759.92,3519.59,A,65
2023-01-18 01:30:00,758.45,3505.11,A,65
2023-01-18 02:00:00,762.47,3522.54,A,65
2023-01-18 02:30:00,758.27,3504.68,A,65
2023-01-18 03:00:00,760.97,3520.59,A,65
2023-01-18 03:30:00,747.88,3505.28,A,65
2023-01-18 04:00:00,734.37,3492.12,A,65
2023-01-18 04:30:00,751.84,3475.01,A,65
2023-01-18 05:00:00,759.95,3504.61,A,65
2023-01-18 05:30:00,758.96,3505.64,A,65
2023-01-18 06:00:00,761.59,3521.35,A,65
2023-01-18 06:30:00,758.3,3504.74,A,65
2023-01-18 07:00:00,761.25,3520.9,A,65
2023-01-18 07:30:00,759.46,3506.07,A,65
2023-01-18 08:00:00,761.9,3521.55,A,65
2023-01-18 08:30:00,758.93,3505.47,A,65
2023-01-18 09:00:00,761.39,3522.02,A,65
2023-01-18 09:30:00,757.65,3507.72,A,65
2023-01-18 10:00:00,761.35,3524.31,A,65
2023-01-18 10:30:00,759.5,3506.12,A,65
2023-01-18 11:00:00,760.55,3520.06,A,65
2023-01-18 11:30:00,759.95,3506.58,A,65
2023-01-18 12:00:00,760.15,3519.79,A,65
2023-01-18 12:30:00,758.46,3505.09,A,65
2023-01-18 13:00:00,759.86,3519.36,A,65
2023-01-18 13:30:00,758.62,3505.15,A,65
2023-01-18 14:00:00,760.54,3520.21,A,65
2023-01-18 14:30:00,758.47,3505.09,A,65
2023-01-18 15:00:00,759.94,3519.53,A,65
2023-01-18 15:30:00,759.32,3505.79,A,65
2023-01-18 16:00:00,760.16,3519.8,A,65
2023-01-18 16:30:00,758.44,3505.08,A,65
2023-01-18 17:00:00,759.81,3519.28,A,65
2023-01-18 17:30:00,758.55,3505.14,A,65
2023-01-18 18:00:00,760.36,3520.0,A,65
2023-01-18 18:30:00,759.2,3505.87,A,65
2023-01-18 19:00:00,760.45,3520.03,A,65
2023-01-18 19:30:00,758.91,3505.4,A,65
2023-01-18 20:00:00,758.95,3518.61,A,65
2023-01-18 20:30:00,757.19,3503.81,A,65
2023-01-18 21:00:00,759.98,3519.62,A,65
2023-01-18 21:30:00,758.31,3504.71,A,65
2023-01-18 22:00:00,756.72,3516.42,A,65
2023-01-18 22:30:00,758.16,3504.77,A,65
2023-01-18 23:00:00,758.74,3486.1,A,65
2023-01-18 23:30:00,755.55,3477.63,A,65
2023-01-19 00:00:00,759.15,3518.67,A,65
2023-01-19 00:30:00,758.5,3505.15,A,65
2023-01-19 01:00:00,761.37,3521.03,A,65
2023-01-19 01:30:00,758.97,3505.58,A,65
2023-01-19 02:00:00,759.77,3519.48,A,65
2023-01-19 02:30:00,754.38,3501.06,A,65
2023-01-19 03:00:00,760.44,3520.08,A,65
2023-01-19 03:30:00,760.2,3506.74,A,65
2023-01-19 04:00:00,760.13,3519.67,A,65
2023-01-19 04:30:00,758.45,3505.07,A,65
2023-01-19 05:00:00,759.95,3519.58,A,65
2023-01-19 05:30:00,758.47,3505.08,A,65
2023-01-19 06:00:00,759.85,3519.36,A,65
2023-01-19 06:30:00,759.75,3506.38,A,65
2023-01-19 07:00:00,761.14,3520.81,A,65
2023-01-19 07:30:00,759.47,3506.02,A,65
2023-01-19 08:00:00,759.79,3519.3,A,65
2023-01-19 08:30:00,759.19,3505.87,A,65
2023-01-19 09:00:00,760.36,3520.01,A,65
2023-01-19 09:30:00,758.29,3504.85,A,65
2023-01-19 10:00:00,760.17,3519.61,A,65
2023-01-19 10:30:00,759.02,3505.66,A,65
2023-01-19 11:00:00,760.0,3519.66,A,65
2023-01-19 11:30:00,758.48,3505.12,A,65
2023-01-19 12:00:00,760.96,3520.51,A,65
2023-01-19 12:30:00,760.73,3507.24,A,65
2023-01-19 13:00:00,760.53,3520.18,A,65
2023-01-19 13:30:00,759.77,3506.39,A,65
2023-01-19 14:00:00,760.3,3519.78,A,65
2023-01-19 14:30:00,759.3,3505.94,A,65
2023-01-19 15:00:00,757.83,3517.47,A,65
2023-01-19 15:30:00,758.39,3505.07,A,65
2023-01-19 16:00:00,760.39,3519.84,A,65
2023-01-19 16:30:00,760.77,3507.35,A,65
2023-01-19 17:00:00,760.6,3520.29,A,65
2023-01-19 17:30:00,758.49,3505.1,A,65
2023-01-19 18:00:00,757.79,3517.42,A,65
2023-01-19 18:30:00,753.31,3499.79,A,65
2023-01-19 19:00:00,759.99,3519.67,A,65
2023-01-19 19:30:00,757.34,3500.97,A,65
2023-01-19 20:00:00,756.92,3516.0,A,65
2023-01-19 20:30:00,758.84,3505.41,A,65
2023-01-19 21:00:00,760.01,3519.64,A,65
2023-01-19 21:30:00,758.89,3505.52,A,65
2023-01-19 22:00:00,760.57,3520.12,A,65
2023-01-19 22:30:00,758.39,3504.95,A,65
2023-01-19 23:00:00,759.96,3519.58,A,65
2023-01-19 23:30:00,758.52,3505.17,A,65
2023-01-20 00:00:00,758.01,3517.59,A,65
2023-01-20 00:30:00,753.17,3499.68,A,65
2023-01-20 01:00:00,759.98,3519.62,A,65
2023-01-20 01:30:00,758.4,3505.03,A,65
2023-01-20 02:00:00,762.3,3521.97,A,65
2023-01-20 02:30:00,759.22,3505.79,A,65
2023-01-20 03:00:00,757.64,3517.31,A,65
2023-01-20 03:30:00,757.06,3503.68,A,65
2023-01-20 04:00:00,759.66,3519.23,A,65
2023-01-20 04:30:00,758.41,3504.86,A,65
2023-01-20 05:00:00,759.94,3519.57,A,65
2023-01-20 05:30:00,758.47,3505.11,A,65
2023-01-20 06:00:00,760.31,3519.94,A,65
2023-01-20 06:30:00,759.17,3505.69,A,65
2023-01-20 07:00:00,759.85,3519.46,A,65
2023-01-20 07:30:00,758.56,3505.2,A,65
2023-01-20 08:00:00,759.49,3519.11,A,65
2023-01-20 08:30:00,756.42,3502.93,A,65
2023-01-20 09:00:00,759.92,3519.51,A,65
2023-01-20 09:30:00,759.69,3507.43,A,65
2023-01-20 10:00:00,760.29,3520.32,A,65
2023-01-20 10:30:00,759.36,3505.86,A,65
2023-01-20 11:00:00,759.98,3519.59,A,65
2023-01-20 11:30:00,758.54,3505.17,A,65
2023-01-20 12:00:00,759.88,3519.54,A,65
2023-01-20 12:30:00,758.52,3505.06,A,65
2023-01-20 13:00:00,758.33,3517.43,A,65
2023-01-20 13:30:00,744.62,3491.12,A,65
2023-01-20 14:00:00,749.7,3497.55,A,65
2023-01-20 14:30:00,736.78,3492.25,A,65
2023-01-20 15:00:00,739.07,3506.13,A,65
2023-01-20 15:30:00,755.03,3468.09,A,65
2023-01-20 16:00:00,759.9,3488.84,A,65
2023-01-20 16:30:00,758.42,3504.92,A,65
2023-01-20 17:00:00,756.62,3516.33,A,65
2023-01-20 17:30:00,758.79,3506.82,A,65
2023-01-20 18:00:00,759.0,3518.48,A,65
2023-01-20 18:30:00,758.81,3505.39,A,65
2023-01-20 19:00:00,762.74,3522.35,A,65
